ds,yhat,yhat_lower,yhat_upper
1970-01-01 00:00:00.000044171,100064.4237035737,-78275.00687491577,284878.1059795664
1970-01-01 00:00:00.000044172,99614.74650413073,-89492.70965131205,279404.9149478603
1970-01-01 00:00:00.000044173,99165.0693046878,-89492.94173301785,274113.9843184046
1970-01-01 00:00:00.000044174,98715.39210524486,-79589.21818673208,264865.0939471578
1970-01-01 00:00:00.000044175,98265.71490580191,-97449.3922451731,265994.744975141
1970-01-01 00:00:00.000044176,97816.03770635895,-84895.02817069569,280298.1722988847
1970-01-01 00:00:00.000044177,97366.36050691603,-76026.96290709924,266275.69557747076
1970-01-01 00:00:00.000044178,96916.68330747308,-85762.44092188713,287300.2235411854
1970-01-01 00:00:00.000044179,96467.00652776414,-97917.39065026764,275531.6455198204
1970-01-01 00:00:00.000044180,96017.32974805521,-86778.9718353529,282591.388053073
1970-01-01 00:00:00.000044181,95567.65296834627,-90604.92475420586,278525.3217886869
1970-01-01 00:00:00.000044182,95117.97618863732,-89818.65201602413,270257.9090795324
1970-01-01 00:00:00.000044183,94668.29940892837,-87120.54958514012,267088.4044028218
1970-01-01 00:00:00.000044184,94218.62262921943,-83314.87451133691,287610.5196116031
1970-01-01 00:00:00.000044185,93768.94584951049,-83885.38609159773,276537.363652513
1970-01-01 00:00:00.000044186,93319.26906980156,-84736.43342315666,270582.7180306761
1970-01-01 00:00:00.000044187,92869.59229009265,-71021.28712981618,274831.96827757574
1970-01-01 00:00:00.000044188,92419.91551038371,-84112.5196095515,273758.5966425395
1970-01-01 00:00:00.000044189,91970.23873067477,-95716.11546305558,260380.66042667002
1970-01-01 00:00:00.000044190,91520.56195096584,-90852.87416194181,278918.04806389514
1970-01-01 00:00:00.000044191,91070.8851712569,-84442.669613707,281931.61904746405
1970-01-01 00:00:00.000044192,90621.20839154795,-96226.30647355903,266309.3333425426
1970-01-01 00:00:00.000044193,90171.531611839,-84431.88121995791,271199.12059488415
1970-01-01 00:00:00.000044194,89721.85483213006,-86117.68975397223,279671.0553684182
1970-01-01 00:00:00.000044195,89272.17805242112,-86073.43945681419,268470.16014192987
1970-01-01 00:00:00.000044196,88822.5012727122,-86285.32238676904,271123.6551656028
1970-01-01 00:00:00.000044197,88372.82449300322,-88492.00830958303,260104.4652915376
1970-01-01 00:00:00.000044198,87923.14771329431,-94638.74691604143,269109.1017338443
1970-01-01 00:00:00.000044199,87473.47093358535,-88247.25130722899,263601.72489138966
1970-01-01 00:00:00.000044200,87023.79415387644,-95837.35325152638,251236.71191784868
1970-01-01 00:00:00.000044201,86574.11737416749,-85997.39606375349,265151.08298502513
1970-01-01 00:00:00.000044202,86124.44059445856,-90618.85084259535,264495.8204460726
1970-01-01 00:00:00.000044203,85674.7638147496,-105688.43224889688,258577.09846052979
1970-01-01 00:00:00.000044204,85225.08703504069,-88617.41206916087,264925.711541312
1970-01-01 00:00:00.000044205,84775.41025533174,-100082.54771567207,259980.4789950975
1970-01-01 00:00:00.000044206,84325.7334756228,-99431.48419021878,254708.65776821197
1970-01-01 00:00:00.000044207,83876.05669591388,-86357.74033893697,257141.44023040347
1970-01-01 00:00:00.000044208,83426.37991620493,-109810.54694970993,256530.66766635247
1970-01-01 00:00:00.000044209,82976.73749661587,-100527.16219725054,261893.54685815625
1970-01-01 00:00:00.000044210,82527.09507702675,-105629.33055809762,249522.60849585888
1970-01-01 00:00:00.000044211,82077.45265743772,-96890.62668050356,254542.31270647878
1970-01-01 00:00:00.000044212,81627.81023784862,-101604.69965961548,248510.02522797158
1970-01-01 00:00:00.000044213,81178.16781825956,-103654.8795483106,240366.4986509971
1970-01-01 00:00:00.000044214,80728.52539867048,-93775.00276220121,260403.07404001482
1970-01-01 00:00:00.000044215,80278.88297908142,-98273.5331735296,251440.91072098157
1970-01-01 00:00:00.000044216,79829.24055949233,-96623.67122776709,264980.5379006793
1970-01-01 00:00:00.000044217,79379.59813990323,-100064.29665158459,276429.24329526495
1970-01-01 00:00:00.000044218,78929.95572031417,-102666.70917802269,253581.1805407007
1970-01-01 00:00:00.000044219,78480.31330072507,-97797.08241593471,259849.69534486346
1970-01-01 00:00:00.000044220,78044.9271071634,-118802.54098471206,251483.97146853476
1970-01-01 00:00:00.000044221,77609.5409136017,-102420.96784674264,263937.51176511205
1970-01-01 00:00:00.000044222,77174.15472004004,-109768.30278197069,260685.27126633984
1970-01-01 00:00:00.000044223,76738.76852647835,-97098.15524733081,257599.5028773371
1970-01-01 00:00:00.000044224,76303.38233291669,-97753.70373021177,251451.12081353876
1970-01-01 00:00:00.000044225,75867.996139355,-110651.38248917353,258668.4229366538
1970-01-01 00:00:00.000044226,75432.6099457933,-113378.31872838899,242861.25538039109
1970-01-01 00:00:00.000044227,74997.22375223164,-111366.03430536743,249328.04084214775
1970-01-01 00:00:00.000044228,74561.83755866995,-102796.96245292081,254971.62847064165
1970-01-01 00:00:00.000044229,74126.4513651083,-108739.7281715296,249205.99078661858
1970-01-01 00:00:00.000044230,73691.06517154661,-109998.3496327316,245491.23805370787
1970-01-01 00:00:00.000044231,73255.67897798495,-114027.4428244621,258160.5702284907
1970-01-01 00:00:00.000044232,72820.29278442325,-104948.73531076347,245023.81383228177
1970-01-01 00:00:00.000044233,72384.90659086157,-107126.33755876249,249316.75929219648
1970-01-01 00:00:00.000044234,71949.5203972999,-105077.80410566246,241189.22286665908
1970-01-01 00:00:00.000044235,71514.13420373824,-107845.51482999983,253833.65505687502
1970-01-01 00:00:00.000044236,71164.0481505875,-98909.98488758018,258418.03823998713
1970-01-01 00:00:00.000044237,70813.96209743679,-112019.16432212258,239404.2326862304
1970-01-01 00:00:00.000044238,70463.87604428608,-118915.35871938906,236982.52240552864
1970-01-01 00:00:00.000044239,70113.78999113533,-108762.32774080565,246607.24160825988
1970-01-01 00:00:00.000044240,69763.70393798462,-99824.26005275635,242978.00741070625
1970-01-01 00:00:00.000044241,69413.61788483389,-105155.93093324795,237777.498059373
1970-01-01 00:00:00.000044242,69063.5318316832,-114754.93470908327,257474.95772158963
1970-01-01 00:00:00.000044243,68713.44577853246,-104685.86879204937,253060.10626288116
1970-01-01 00:00:00.000044244,68363.35972538176,-125105.12627071852,241772.07982010557
1970-01-01 00:00:00.000044245,68013.27367223104,-105357.17465278825,240217.05586074345
1970-01-01 00:00:00.000044246,67843.44672866935,-107730.36751327514,250445.97284389546
1970-01-01 00:00:00.000044247,67673.61978510769,-112723.77308156685,252175.0122203061
1970-01-01 00:00:00.000044248,67503.79284154599,-105875.40642766647,251995.23570662807
1970-01-01 00:00:00.000044249,67333.96589798432,-112121.67967042496,244312.264298163
1970-01-01 00:00:00.000044250,67164.13895442264,-105182.67344785837,246299.78024754603
1970-01-01 00:00:00.000044251,66994.31201086097,-97562.5882112613,248820.27127872716
1970-01-01 00:00:00.000044252,66824.48506729929,-110899.1803568449,250884.74142910133
1970-01-01 00:00:00.000044253,66654.65812373762,-117606.55217280981,243423.3742711326
1970-01-01 00:00:00.000044254,66484.83118017594,-109499.98202744866,251043.38970155848
1970-01-01 00:00:00.000044255,66315.00423661426,-132195.69280719082,251712.32938613932
1970-01-01 00:00:00.000044256,66145.17729305258,-107286.57000266333,246544.42454685675
1970-01-01 00:00:00.000044257,65975.3503494909,-109295.91732423045,233612.3533569965
1970-01-01 00:00:00.000044258,65805.52340592923,-104448.48125366468,242959.71599142347
1970-01-01 00:00:00.000044259,65635.69646236754,-104871.00287230671,237061.44726539278
1970-01-01 00:00:00.000044260,65465.86951880587,-121618.83123137655,237916.41973270004
1970-01-01 00:00:00.000044261,65296.042575244224,-119837.88078457752,252687.29853199472
1970-01-01 00:00:00.000044262,65368.744159079804,-112888.28989034782,242597.09438869177
1970-01-01 00:00:00.000044263,65441.445742915384,-113443.14082081811,240380.5529409108
1970-01-01 00:00:00.000044264,65514.14732675096,-109683.58880457604,241197.56534624993
1970-01-01 00:00:00.000044265,65586.84891058654,-115169.93355131597,235914.54567243706
1970-01-01 00:00:00.000044266,65659.55049442215,-119233.06016626071,252647.6062914152
1970-01-01 00:00:00.000044267,65732.25207825772,-123066.67412521923,243259.39069212813
1970-01-01 00:00:00.000044268,65804.95366209329,-113308.89772491845,243545.39774029012
1970-01-01 00:00:00.000044269,65877.65524592888,-120469.72635035786,236154.84735173263
1970-01-01 00:00:00.000044270,65950.35682976447,-103776.3926809661,260613.23002119764
1970-01-01 00:00:00.000044271,66023.05841360005,-110117.13879330782,238768.3078556553
1970-01-01 00:00:00.000044272,66322.5558878466,-109821.61593004891,254488.23151942063
1970-01-01 00:00:00.000044273,66622.05336209312,-115795.62387271303,245818.91946014093
1970-01-01 00:00:00.000044274,66921.55083633968,-94631.11534035414,245945.08533414584
1970-01-01 00:00:00.000044275,67221.04831058624,-115317.70940618098,242652.89299100725
1970-01-01 00:00:00.000044276,67520.54578483276,-113719.10280817008,249446.11374827087
1970-01-01 00:00:00.000044277,67820.04325907932,-105804.86550747356,239841.55046909745
1970-01-01 00:00:00.000044278,68119.54073332583,-116320.20897352748,252694.16989954212
1970-01-01 00:00:00.000044279,68419.03820757239,-110117.86161094325,261112.57479749434
1970-01-01 00:00:00.000044280,68718.53568181893,-97873.33477561649,235717.2670009909
1970-01-01 00:00:00.000044281,69018.03315606547,-110299.45107446382,235349.65271990674
1970-01-01 00:00:00.000044282,69317.530630312,-110752.65015817303,241023.9077256498
1970-01-01 00:00:00.000044283,69617.02810455854,-105264.25940372303,238040.70969550588
1970-01-01 00:00:00.000044284,69916.52557880507,-111690.95801159785,243683.04757875734
1970-01-01 00:00:00.000044285,70216.02305305164,-114061.90475989754,240735.3555846009
1970-01-01 00:00:00.000044286,70515.52052729818,-107723.12811297728,243225.98143233702
1970-01-01 00:00:00.000044287,70815.01800154471,-97885.83021174208,235644.98380056402
1970-01-01 00:00:00.000044288,71114.51547579127,-93859.35285718166,254042.4018184269
1970-01-01 00:00:00.000044289,71414.01295003778,-117709.25574214476,249635.37385654615
1970-01-01 00:00:00.000044290,71713.51042428434,-106800.56212704402,249834.84415356637
1970-01-01 00:00:00.000044291,72013.01068923464,-106349.79991523184,249316.05565682237
1970-01-01 00:00:00.000044292,72312.51095418495,-111969.06544119972,238679.1506222467
1970-01-01 00:00:00.000044293,72612.01121913524,-112057.97097632293,256389.55651408897
1970-01-01 00:00:00.000044294,72911.51148408557,-99435.95763849517,246812.86387169245
1970-01-01 00:00:00.000044295,73211.01174903587,-100699.78503362558,240855.11222717306
1970-01-01 00:00:00.000044296,73510.51201398618,-103981.22664808242,250508.4866669665
1970-01-01 00:00:00.000044297,73810.0122789365,-95499.527100545,268793.2909051914
1970-01-01 00:00:00.000044298,74109.5125438868,-111158.633461487,255591.4348543308
1970-01-01 00:00:00.000044299,74409.01280883711,-104087.57341888371,250746.07533493658
1970-01-01 00:00:00.000044300,74708.51307378741,-108563.05437892325,244345.46396839654
1970-01-01 00:00:00.000044301,75008.0163927182,-106008.43139247067,253874.5760505808
1970-01-01 00:00:00.000044302,75307.51971164897,-107716.6301680233,265394.207393345
1970-01-01 00:00:00.000044303,75607.02303057977,-110321.9501529278,259848.69170876604
1970-01-01 00:00:00.000044304,75906.52634951056,-100501.9000208778,255029.94338953242
1970-01-01 00:00:00.000044305,76206.02966844136,-117349.01074752821,258987.46981498162
1970-01-01 00:00:00.000044306,76505.53298737216,-105056.07587158153,246460.89662260786
1970-01-01 00:00:00.000044307,76805.03630630292,-95781.0740695858,250283.98501484768
1970-01-01 00:00:00.000044308,77104.53962523372,-103180.39676738347,270659.15905121446
1970-01-01 00:00:00.000044309,77404.0429441645,-102185.08461475882,262935.7578572458
1970-01-01 00:00:00.000044310,77703.5462630953,-114603.8691276232,272186.383539125
1970-01-01 00:00:00.000044311,78003.04958202608,-99808.61816158095,250446.83984350032
1970-01-01 00:00:00.000044312,78302.55290095686,-100321.25135627564,252530.9609315872
1970-01-01 00:00:00.000044313,78602.05682606711,-77827.78136614473,258472.2251028047
1970-01-01 00:00:00.000044314,78901.56075117741,-99977.6615095709,257974.55073055314
1970-01-01 00:00:00.000044315,79201.0646762877,-96152.95856801122,249843.31023810722
1970-01-01 00:00:00.000044316,79500.56860139794,-107453.79305718502,257785.36353555735
1970-01-01 00:00:00.000044317,79800.07252650823,-93133.2615976995,255753.21071309297
1970-01-01 00:00:00.000044318,80099.5764516185,-100271.1101434537,257697.57080815954
1970-01-01 00:00:00.000044319,80399.08037672879,-109531.87625033407,253928.94190198064
1970-01-01 00:00:00.000044320,80698.58430183903,-96971.71700426751,276889.8602085829
1970-01-01 00:00:00.000044321,80998.08822694933,-93981.7378509317,261885.41937464665
1970-01-01 00:00:00.000044322,81297.59215205959,-110753.3329598152,251893.07439849182
1970-01-01 00:00:00.000044323,81597.09607716987,-93726.36086137818,272643.8994903961
1970-01-01 00:00:00.000044324,81896.60000228012,-84225.95743594137,269528.75987707614
1970-01-01 00:00:00.000044325,82196.10392739042,-95912.20896616405,269062.87363005563
1970-01-01 00:00:00.000044326,82495.6078525007,-88378.83369789772,275000.0478272631
1970-01-01 00:00:00.000044327,82795.11177761097,-90652.08542797432,262005.60513208105
1970-01-01 00:00:00.000044328,83094.61593466492,-89259.86503355243,270130.5634735296
1970-01-01 00:00:00.000044329,83394.12009171885,-90606.5360292171,258957.68121816698
1970-01-01 00:00:00.000044330,83693.62424877279,-91585.5872029096,270842.1381113344
1970-01-01 00:00:00.000044331,83993.12840582673,-105126.14897554144,256195.64957404058
1970-01-01 00:00:00.000044332,84292.63256288067,-101010.1831131823,271687.42851599393
1970-01-01 00:00:00.000044333,84592.1367199346,-105934.9641847876,265106.37524701055
1970-01-01 00:00:00.000044334,84891.64087698855,-94163.42538317332,266706.1151734561
1970-01-01 00:00:00.000044335,85191.1450340425,-101379.66684329408,254593.27705242502
1970-01-01 00:00:00.000044336,85490.64919109641,-92677.68134684965,267687.10453711345
1970-01-01 00:00:00.000044337,85790.15286163543,-94007.41801765552,273411.451097006
1970-01-01 00:00:00.000044338,86089.65653217441,-88425.80517304252,262821.74814125284
1970-01-01 00:00:00.000044339,86389.16020271342,-105961.5732848696,271637.3141684623
1970-01-01 00:00:00.000044340,86688.66387325242,-94212.28864197094,266327.8931236421
1970-01-01 00:00:00.000044341,86988.16754379144,-89831.36769694905,265579.5843161509
1970-01-01 00:00:00.000044342,87287.67121433043,-100683.98960545717,262338.5762558066
1970-01-01 00:00:00.000044343,87587.17488486946,-102910.48640664421,250914.2229141291
1970-01-01 00:00:00.000044344,87886.67855540846,-99183.50470252684,265576.5303408106
1970-01-01 00:00:00.000044345,88186.18222594746,-100293.5772836942,264659.7739816607
1970-01-01 00:00:00.000044346,88485.68589648648,-82097.44244683979,271556.72622275905
1970-01-01 00:00:00.000044347,88785.18956702547,-74977.91981782188,275796.6842055857
1970-01-01 00:00:00.000044348,89084.6932375645,-95813.54982681305,274426.97293091787
1970-01-01 00:00:00.000044349,89384.19690810349,-90283.95133485763,281103.32993189205
1970-01-01 00:00:00.000044350,89683.7005786425,-85275.416659784,260064.0026995459
1970-01-01 00:00:00.000044351,89983.2042491815,-91573.5587761892,258842.69371074968
1970-01-01 00:00:00.000044352,90282.70791972052,-97749.44921255491,263210.5438771445
1970-01-01 00:00:00.000044353,90582.21159025951,-85535.30023669974,281197.55758682254
1970-01-01 00:00:00.000044354,90881.71526079853,-71890.02296903626,283998.33531937114
1970-01-01 00:00:00.000044355,91181.21893133754,-77200.24248093987,264759.6655348092
1970-01-01 00:00:00.000044356,91480.72260187654,-82269.53319018571,272433.61299791734
1970-01-01 00:00:00.000044357,91780.22236347516,-79470.67788460472,266629.79202150664
1970-01-01 00:00:00.000044358,92079.72212507373,-78417.52729722596,272785.9167316249
1970-01-01 00:00:00.000044359,92379.22188667234,-84871.49442337107,272366.6187531162
1970-01-01 00:00:00.000044360,92678.72164827093,-91640.60325688127,270717.06983699143
1970-01-01 00:00:00.000044361,92978.22140986954,-91024.09732531039,267790.06620887277
1970-01-01 00:00:00.000044362,93277.7211714681,-87351.00048548498,273191.8825812309
1970-01-01 00:00:00.000044363,93577.22093306672,-84403.01544936052,268164.7563960117
1970-01-01 00:00:00.000044364,93876.72069466533,-98813.76601335449,255424.80465419305
1970-01-01 00:00:00.000044365,94176.22045626391,-85944.63370513891,272657.27176220086
1970-01-01 00:00:00.000044366,94475.7202178625,-69916.59820165821,276514.9185800494
1970-01-01 00:00:00.000044367,94750.9289280912,-90318.59236119442,255774.1283477437
1970-01-01 00:00:00.000044368,95026.13763831997,-80176.96550854287,277224.81779909314
1970-01-01 00:00:00.000044369,95301.34634854867,-85051.80076533479,282513.2353268733
1970-01-01 00:00:00.000044370,95576.55505877742,-66423.59004299258,268141.53650234884
1970-01-01 00:00:00.000044371,95851.76376900615,-89088.62338203331,274103.6348067672
1970-01-01 00:00:00.000044372,96126.97247923489,-89401.37072762914,262343.6280988596
1970-01-01 00:00:00.000044373,96402.1811894636,-81445.78323281826,271651.17616180365
1970-01-01 00:00:00.000044374,96677.38989969234,-78849.73594175576,288866.7569178315
1970-01-01 00:00:00.000044375,96952.59860992109,-80775.86213239472,262812.16408150655
1970-01-01 00:00:00.000044376,97227.80732014982,-76013.04786769893,288842.9380980836
1970-01-01 00:00:00.000044377,97503.01603037855,-64209.808261794366,257208.3902063486
1970-01-01 00:00:00.000044378,97778.22474060729,-69981.20385278559,289494.87986474106
1970-01-01 00:00:00.000044379,98053.433450836,-77423.87387688631,272618.38343397697
1970-01-01 00:00:00.000044380,98328.64216106474,-83217.02671237903,267995.2352121974
1970-01-01 00:00:00.000044381,98603.85087129347,-91439.50654946784,275822.00380543474
1970-01-01 00:00:00.000044382,98879.0595815222,-87706.06023940707,262931.06506466615
1970-01-01 00:00:00.000044383,99154.26829175098,-79649.1013457893,283634.22635896807
1970-01-01 00:00:00.000044384,99216.55693348657,-75610.14801835179,281222.1998256521
1970-01-01 00:00:00.000044385,99278.84557522213,-84099.81561692359,283852.56971040415
1970-01-01 00:00:00.000044386,99341.13421695773,-65372.860462557466,281020.8604050555
1970-01-01 00:00:00.000044387,99403.4228586933,-85073.65730419912,269764.6333619929
1970-01-01 00:00:00.000044388,99465.71150042888,-79415.86247782072,283691.6714687542
1970-01-01 00:00:00.000044389,99528.00014216447,-81414.06236634967,275896.8682900365
1970-01-01 00:00:00.000044390,99590.28878390005,-75343.95504794839,278611.7009370408
1970-01-01 00:00:00.000044391,99652.57742563562,-89271.94832551219,267081.2454676981
1970-01-01 00:00:00.000044392,99714.86606737121,-73864.71265169221,281225.7035557389
1970-01-01 00:00:00.000044393,99777.15470910673,-69930.58702224673,271325.4484002335
1970-01-01 00:00:00.000044394,99632.42598782861,-93447.52585297392,282742.44067657104
1970-01-01 00:00:00.000044395,99487.69726655049,-83231.72844766827,275281.91958392784
1970-01-01 00:00:00.000044396,99342.96854527238,-75349.4801125334,293937.78952333424
1970-01-01 00:00:00.000044397,99198.23982399426,-83029.40748178972,282370.5966485969
1970-01-01 00:00:00.000044398,99053.51110271615,-90842.62437918698,284393.2343224659
1970-01-01 00:00:00.000044399,98908.78238143802,-83305.57876918535,283793.7283232764
1970-01-01 00:00:00.000044400,98764.05366015992,-75824.83415206464,273569.3567834706
1970-01-01 00:00:00.000044401,98619.3249388818,-74107.32917849027,280762.4502921689
1970-01-01 00:00:00.000044402,98474.59621760368,-65425.524459706685,276028.65923351166
1970-01-01 00:00:00.000044403,98329.86749632556,-72908.13482527994,287710.6335307761
1970-01-01 00:00:00.000044404,98185.13877504744,-75375.0270585095,277985.52639269317
1970-01-01 00:00:00.000044405,98040.41005376933,-77427.64105333413,272667.39310893253
1970-01-01 00:00:00.000044406,97895.68133249121,-92996.89063458194,282421.26937731705
1970-01-01 00:00:00.000044407,97750.9526112131,-88991.03991175728,269542.12407924567
1970-01-01 00:00:00.000044408,97606.22388993498,-75602.25290931333,280294.9929815735
1970-01-01 00:00:00.000044409,97461.49516865687,-82548.83305804872,276250.7665453899
1970-01-01 00:00:00.000044410,97316.76644737874,-74265.58696890171,281118.4701127926
1970-01-01 00:00:00.000044411,97172.03772610064,-87192.94310408218,280181.57981330977
1970-01-01 00:00:00.000044412,97027.30900482256,-78001.89963550451,262582.5089183844
1970-01-01 00:00:00.000044413,96882.58017094957,-74612.27588128523,283010.43703436543
1970-01-01 00:00:00.000044414,96737.85133707659,-73458.45401883978,279209.6309978867
1970-01-01 00:00:00.000044415,96593.1225032036,-73125.21763643154,283812.69282138685
1970-01-01 00:00:00.000044416,96448.39366933062,-88972.26069568514,267294.10904242337
1970-01-01 00:00:00.000044417,96303.66483545763,-76917.26437607451,278635.94843577803
1970-01-01 00:00:00.000044418,96158.93600158465,-82574.41864796143,270902.7782494612
1970-01-01 00:00:00.000044419,96014.20716771166,-80684.15639865152,275564.81057877914
1970-01-01 00:00:00.000044420,95869.47833383868,-77139.98402014362,283633.39537900797
1970-01-01 00:00:00.000044421,95724.74949996568,-84033.4885181995,269638.04540946666
1970-01-01 00:00:00.000044422,95580.0206660927,-79613.47992841678,286337.99259403173
1970-01-01 00:00:00.000044423,95435.29183221971,-94376.05162443493,276377.1948863239
1970-01-01 00:00:00.000044424,95290.56360608693,-78423.76345126594,273493.9522163013
1970-01-01 00:00:00.000044425,95145.83537995415,-84713.10435671397,268869.6951424167
1970-01-01 00:00:00.000044426,95001.10715382136,-84693.95043338388,272728.2706569051
1970-01-01 00:00:00.000044427,94856.3789276886,-85864.03442350916,260897.823654617
1970-01-01 00:00:00.000044428,94711.6507015558,-76832.17758133572,276994.4288572284
1970-01-01 00:00:00.000044429,94566.92247542302,-86978.62887454635,273047.291124138
1970-01-01 00:00:00.000044430,94422.19424929025,-81115.25698388924,267504.91847303824
1970-01-01 00:00:00.000044431,94277.46602315747,-88620.97535265793,264070.165190919
1970-01-01 00:00:00.000044432,94132.73779702467,-89900.57568742713,271038.220127487
1970-01-01 00:00:00.000044433,93988.0095708919,-81366.51178709247,272330.07374868356
1970-01-01 00:00:00.000044434,93843.28134475912,-83787.04162015145,271379.65187094244
1970-01-01 00:00:00.000044435,93698.55322258627,-85961.51403940463,268817.47604418226
1970-01-01 00:00:00.000044436,93553.82510041344,-90617.72859967739,270565.10629468906
1970-01-01 00:00:00.000044437,93409.0969782406,-90579.25257678788,262006.57853330323
1970-01-01 00:00:00.000044438,93264.36885606778,-79869.40273688227,262663.19290668424
1970-01-01 00:00:00.000044439,93119.64073389494,-80649.70741971869,279261.98089707765
1970-01-01 00:00:00.000044440,92974.9126117221,-79215.30049499463,277510.9827685055
1970-01-01 00:00:00.000044441,92830.18448954925,-90068.01253938029,260242.80236025885
1970-01-01 00:00:00.000044442,92685.45636737644,-101663.57061981005,273494.6633252151
1970-01-01 00:00:00.000044443,92540.7282452036,-87830.90639502626,277376.6585880419
1970-01-01 00:00:00.000044444,92396.00012303075,-70595.05876278171,273997.91870941175
1970-01-01 00:00:00.000044445,92251.27200085792,-82504.50311399264,284587.9324319196
1970-01-01 00:00:00.000044446,92106.54387868509,-76207.93628984025,266853.14099290344
1970-01-01 00:00:00.000044447,91961.81575651225,-85081.79853646197,267159.5420788203
1970-01-01 00:00:00.000044448,91817.08763433942,-77929.34126533952,270828.310590982
1970-01-01 00:00:00.000044449,91672.35951216659,-103546.63527861465,261544.34814548036
1970-01-01 00:00:00.000044450,91527.63138999374,-78410.96548264558,267084.92948269134
1970-01-01 00:00:00.000044451,91382.90557635171,-78825.9884687044,276116.07689114445
1970-01-01 00:00:00.000044452,91238.1797627097,-107165.78956707483,278223.3758227119
1970-01-01 00:00:00.000044453,91093.45394906768,-103461.46347442313,255959.5803768892
1970-01-01 00:00:00.000044454,90948.72813542568,-78525.32380370719,278687.521672598
1970-01-01 00:00:00.000044455,90804.00232178366,-91301.33515695285,270876.97621869826
1970-01-01 00:00:00.000044456,90659.27650814164,-76657.81182260692,280318.4143685844
1970-01-01 00:00:00.000044457,90514.55069449963,-80525.09224119698,273362.23094948434
1970-01-01 00:00:00.000044458,90369.82488085763,-93612.53199109406,267282.0258800902
1970-01-01 00:00:00.000044459,90225.09906721563,-97865.65813485478,261300.89424961718
1970-01-01 00:00:00.000044460,90094.51850014897,-89469.59490128487,277065.03919026774
1970-01-01 00:00:00.000044461,89963.93793308228,-85161.57421584909,265723.54099241475
1970-01-01 00:00:00.000044462,89833.35736601563,-78484.7305677426,259333.2292513152
1970-01-01 00:00:00.000044463,89702.77679894895,-84048.16930129257,273535.5201897282
1970-01-01 00:00:00.000044464,89572.19623188226,-66410.47151320292,273285.19638254814
1970-01-01 00:00:00.000044465,89441.6156648156,-76388.705644962,282418.7219859429
1970-01-01 00:00:00.000044466,89311.03509774893,-83037.41687653432,276363.361027142
1970-01-01 00:00:00.000044467,89180.45453068227,-96753.68268458667,257715.96555339583
1970-01-01 00:00:00.000044468,89049.8739636156,-99742.21948865439,260878.9447754527
1970-01-01 00:00:00.000044469,88919.29339654892,-99455.34077357953,260900.28017731334
1970-01-01 00:00:00.000044470,88788.71282948225,-90813.04987486507,269158.27801109984
1970-01-01 00:00:00.000044471,88658.13226241557,-95144.61686899037,270206.437853034
1970-01-01 00:00:00.000044472,88527.5516953489,-80614.19460760451,273402.17796298506
1970-01-01 00:00:00.000044473,88396.97112828222,-82770.49130343519,274356.7054787881
1970-01-01 00:00:00.000044474,88266.39056121556,-100640.124876694,263517.3843421908
1970-01-01 00:00:00.000044475,88135.80999414889,-80542.47434770226,262368.2040260295
1970-01-01 00:00:00.000044476,88005.22942708222,-88481.18301555827,273325.21486120985
1970-01-01 00:00:00.000044477,87874.64886001554,-96636.32466434935,262666.992268066
1970-01-01 00:00:00.000044478,88031.24966281188,-84104.14489645747,276297.4302660936
1970-01-01 00:00:00.000044479,88187.85046560824,-87282.96499918868,270534.29764997226
1970-01-01 00:00:00.000044480,88344.45126840458,-93691.96781896477,265509.9619284438
1970-01-01 00:00:00.000044481,88501.05207120092,-91834.0435398095,262104.1939240767
1970-01-01 00:00:00.000044482,88657.65287399724,-92077.91547865201,274258.81615140324
1970-01-01 00:00:00.000044483,88814.2536767936,-96141.25112840657,254701.2059785719
1970-01-01 00:00:00.000044484,88970.85447958995,-78226.21620677497,278729.04519163346
1970-01-01 00:00:00.000044485,89127.45528238629,-84706.53359945634,272761.1261031475
1970-01-01 00:00:00.000044486,89284.05608518263,-91685.52776310524,263668.3481318245
1970-01-01 00:00:00.000044487,89440.65688797897,-94621.8459622303,265369.1284568626
1970-01-01 00:00:00.000044488,89597.25769077531,-87537.29420270465,267576.53265520616
1970-01-01 00:00:00.000044489,89753.85849357165,-99406.85641409527,249687.07398771206
1970-01-01 00:00:00.000044490,89910.459296368,-101783.56115406494,266461.29918526596
1970-01-01 00:00:00.000044491,90067.06009916434,-98985.55633565868,262424.4248475018
1970-01-01 00:00:00.000044492,90223.66090196067,-96396.55871720158,274309.1262080111
1970-01-01 00:00:00.000044493,90380.26170475704,-86800.3504687488,268041.9636524836
1970-01-01 00:00:00.000044494,90536.86250755338,-82847.00211432291,266041.6724637783
1970-01-01 00:00:00.000044495,90693.46331034972,-83146.65753849508,264183.0475422057
1970-01-01 00:00:00.000044496,90850.06411314606,-87913.5887885511,260739.40757885444
1970-01-01 00:00:00.000044497,91006.66491594238,-89214.72676251348,280277.95786692086
1970-01-01 00:00:00.000044498,91163.26571873872,-85520.33957244502,276170.1053778971
1970-01-01 00:00:00.000044499,91319.86652153509,-88286.08972212962,282357.92874275416
1970-01-01 00:00:00.000044500,91476.46732433143,-78623.54109051313,267826.9957795094
1970-01-01 00:00:00.000044501,91633.06812712777,-80319.021963607,286893.50574587216
1970-01-01 00:00:00.000044502,91789.6689299241,-101399.12349708242,261139.96381786763
1970-01-01 00:00:00.000044503,91946.26973272044,-96085.82042298335,263938.4207890871
