ds,yhat,yhat_lower,yhat_upper
2021-03-20,47937.73643621462,-124906.90882995244,227463.54862401498
2021-03-21,52024.81837705816,-129567.14440699811,222936.83622178243
2021-03-22,49517.398074100005,-140167.72105769438,210936.36957619953
2021-03-23,54016.99224202411,-125333.20147519885,240562.64261260428
2021-03-24,51294.50771287524,-123251.31316005447,221711.7117160281
2021-03-25,64016.27053579378,-121697.7290336006,245145.7703737736
2021-03-26,56152.05519752652,-127385.88955824108,224771.74133220818
2021-03-27,40248.26611464808,-128570.93852277752,210354.92688741756
2021-03-28,44848.86765795733,-137547.39596023795,224791.2463735904
2021-03-29,43058.954772118,-124515.69463318762,225977.0276402815
2021-03-30,48473.82041830283,-121021.23053305094,220993.33995571532
2021-03-31,46853.72632188503,-126630.63236633192,220931.41326618398
2021-04-01,60850.12720242593,-134842.5340434711,228320.65808276515
2021-04-02,54413.98941349343,-129014.37943174459,232911.33402765397
2021-04-03,40069.34963726356,-138250.58667789365,218571.22815556792
2021-04-04,46334.701406503074,-139318.82715204806,224326.77497560397
2021-04-05,46307.90802479122,-141960.7110073448,219484.02646056178
2021-04-06,53533.40237255134,-122760.50663418793,234713.6708286103
2021-04-07,53740.034826201605,-124990.47165271454,221412.51499007194
2021-04-08,69547.1375621591,-104296.04074395882,252625.7483892662
2021-04-09,64873.515384180835,-124769.9690893546,247954.7393810595
2021-04-10,52211.67691935238,-111353.3990892438,233190.44118583386
2021-04-11,60049.878981439964,-123356.83335631882,239551.12249089693
2021-04-12,61436.851298280875,-118009.27855210398,236906.27229358448
2021-04-13,69912.0321416064,-105612.6365719416,232440.53083916943
2021-04-14,71181.49541087642,-119286.9040068247,247619.0386061677
2021-04-15,87854.47171274341,-86861.45175764497,261349.2632118537
2021-04-16,83825.19007384343,-76318.98605094971,262673.3147098007
2021-04-17,71574.94213950622,-107977.26286148916,256250.3683476694
2021-04-18,79585.15621658767,-95618.25149334261,264781.95980154176
2021-04-19,80902.23402966015,-94643.16658384987,259141.40365497547
2021-04-20,89067.80101168015,-91648.60367779463,253155.7833471162
2021-04-21,89794.55113104539,-88331.2853866711,260499.17003286173
2021-04-22,105693.4135258663,-74056.49604546526,291623.2139418624
2021-04-23,100682.66204807129,-79368.249238224,288011.19068318716
2021-04-24,87262.0970548376,-102945.7761630877,255295.40474157216
2021-04-25,93934.87478744387,-81835.58094525796,275153.7261686802
2021-04-26,93771.85782540747,-89640.17969063784,269675.49498602725
2021-04-27,100377.7534854264,-74541.96724301697,273796.19117907976
2021-04-28,99457.10160329992,-78536.89718295897,281780.4160177683
2021-04-29,113650.11712132825,-73316.1438306959,307618.5845658416
2021-04-30,106904.75794803309,-64840.18526930425,284378.43748609757
2021-05-01,91750.2938498116,-75910.68886966669,285890.3786870103
2021-05-02,96718.53915131793,-78222.2758864253,263051.54769934824
2021-05-03,94907.63609211819,-91915.65254293883,281144.9678654389
2021-05-04,99911.24175163404,-76283.3058569785,275470.7746719241
2021-05-05,97493.32365419908,-72002.03831039407,274924.0471537224
2021-05-06,110314.31480875637,-81376.37927175051,294177.49636492704
2021-05-07,102339.27159648505,-80607.01229467246,281604.0693459282
2021-05-08,86111.18446208371,-96826.34422070459,269317.9255611305
2021-05-09,90172.03519759448,-83104.39311536787,263540.612596638
2021-05-10,87626.49016923971,-96039.19338232622,278080.8321753724
2021-05-11,92071.08281629479,-82328.79428479553,270272.4262839317
2021-05-12,89313.62327469773,-83996.8759230536,271589.55685335735
2021-05-13,101965.91018485294,-65264.6320731139,278628.9339452301
2021-05-14,93985.72655689552,-83851.35417760134,280142.5488516615
2021-05-15,77905.91828210461,-103529.80567752302,259843.76542902327
2021-05-16,82255.81222475697,-102259.35834249502,252553.19967792754
2021-05-17,80125.31865673822,-81714.69195687753,264829.14365779585
2021-05-18,85094.56013330078,-88902.51556491324,266527.0737797725
2021-05-19,82909.21827761785,-96484.01606857439,248012.10311188357
2021-05-20,96207.33312696425,-80053.01487413615,279485.7596046528
2021-05-21,88973.59973464534,-92951.20374777295,264148.9186481258
2021-05-22,73677.195220985,-87769.14681003288,253487.12307786115
2021-05-23,78829.90347274125,-95969.2161121843,270862.18407582765
2021-05-24,77505.21144923824,-107368.78491615393,258971.9980650737
2021-05-25,83268.30627835593,-84101.19418041706,259802.75593594852
2021-05-26,81851.73652420039,-94253.82956716118,256002.99499403377
2021-05-27,95882.46513755675,-80412.97833110733,270787.84486378415
2021-05-28,89290.9339240243,-67857.43875184242,273147.5395079717
2021-05-29,74585.2661771442,-109717.55206467476,247245.43647608717
2021-05-30,80273.1788115563,-80055.40238937874,258272.3087926688
2021-05-31,79426.47231255283,-99745.38859817042,257551.59729086788
2021-06-01,85610.93273351778,-87104.47061510924,264373.923855247
2021-06-02,84561.8324974945,-80000.35868643195,259793.5949941683
2021-06-03,98910.7631951033,-72606.41986187053,278324.11574643344
2021-06-04,92594.42745320874,-79430.24564753196,276782.20901459124
2021-06-05,78128.52511860235,-95152.24151656598,259916.48079906398
2021-06-06,84029.31480915927,-101180.24477501448,254515.12137161472
2021-06-07,83377.7297239686,-101678.65037586229,253682.13814837724
2021-06-08,89748.89308636091,-85944.19643170424,272892.6728183525
2021-06-09,88887.23139181899,-85056.9648260523,278558.74230062
2021-06-10,103462.56007305956,-82947.04293608588,279524.45522969734
2021-06-11,97389.62947006564,-71610.88504700606,274034.2344692467
2021-06-12,83190.57719227762,-105242.5770953401,263040.7848857797
2021-06-13,89386.5769636242,-83642.09139115484,268614.05670961767
2021-06-14,89061.72137693726,-80599.51094382005,267469.1625857343
2021-06-15,95792.36081069084,-95693.06786771172,283728.10387679515
2021-06-16,95322.10202260238,-87414.96181912563,278239.03704413393
2021-06-17,110288.21461077945,-85030.11262697981,283235.6246250367
2021-06-18,104630.0852535798,-68730.09178085312,264961.1282600769
2021-06-19,90862.86529907647,-79102.34540168502,268265.7925590917
2021-06-20,97532.45609858655,-89658.51381249353,286662.64586112427
2021-06-21,97678.93650985394,-79188.16361918331,273594.18951108743
2021-06-22,104866.83738471876,-76218.39182440897,277287.1382003558
2021-06-23,104826.90145614439,-72128.47546490964,290585.8474402223
2021-06-24,120182.84733474677,-70617.26249200477,295225.97288368864
2021-06-25,114860.21205741182,-56634.53083445679,286462.12138063286
2021-06-26,101360.40716388954,-68573.31651012454,267773.9912664931
2021-06-27,108182.56565318216,-77368.51626779365,296495.9787376051
2021-06-28,108388.05166047972,-70756.93822647935,293885.4359852723
2021-06-29,115530.46802051646,-72005.76847879552,284477.40049264533
2021-06-30,115331.34677929475,-62614.34246848675,301957.35394461313
2021-07-01,130407.25156186194,-52386.231047728455,312887.5198159337
2021-07-02,124678.91210736457,-42633.648509154904,300146.6507586173
2021-07-03,110645.51714771285,-66075.87156369956,280218.49079673865
2021-07-04,116806.73555430013,-64913.5245014975,285808.64081696514
2021-07-05,116227.33174922611,-63140.336274945716,278080.10635992
2021-07-06,122467.20644837062,-59846.00654831047,308313.86306281586
2021-07-07,121286.8544020488,-60372.28619452186,293948.00952584355
2021-07-08,135284.92359636677,-39379.60666305964,307045.9772631905
2021-07-09,128396.58623156814,-35975.66566407496,298642.4995693293
2021-07-10,113137.7629571704,-60114.708369079606,299091.09621101175
2021-07-11,118026.8199373098,-76703.32309010539,285926.3388480127
2021-07-12,116148.80313849542,-48815.76575204027,298735.4513849914
2021-07-13,121085.04969884046,-59776.87932202156,298651.9756005674
2021-07-14,118588.36935873338,-65697.0471925318,287192.1951267867
2021-07-15,131309.5358258612,-52204.91535250581,296752.93158647965
2021-07-16,123205.72214215682,-56201.515901244995,298779.3991005319
2021-07-17,106825.2909649887,-72312.56894711498,280222.77493944374
2021-07-18,110695.18539077471,-73481.31181472087,287764.06074060145
2021-07-19,107918.49138717118,-69705.6389221308,291821.33965563175
2021-07-20,112092.33875724504,-76552.48459228134,292280.0534687121
2021-07-21,108982.68766796164,-66815.9545304952,283381.85405456234
2021-07-22,121250.48251044728,-60456.343148602005,297111.6491398919
2021-07-23,112859.8162386606,-57984.65838668525,288636.6069232797
2021-07-24,96351.25508959335,-82819.67919571046,275274.78741602995
2021-07-25,100262.91762969625,-87204.35024476517,270372.2792184164
2021-07-26,97694.19782632461,-71730.78419824269,288309.09889600636
2021-07-27,102234.98599011119,-68965.08298504722,283086.7519544308
2021-07-28,99640.59168920075,-78416.15132415616,270681.1987210015
2021-07-29,112558.11645898609,-65378.514795452014,276548.6726090306
2021-07-30,104934.91492901965,-69307.96873767492,294360.7276004749
2021-07-31,89292.28777712259,-85613.7781645087,266652.1689924476
2021-08-01,94146.99214269928,-82840.05308555058,267111.3636734326
2021-08-02,92575.44925967448,-97648.76066832614,274075.5955159518
2021-08-03,98143.49182878417,-72563.82138662056,278139.7871039983
2021-08-04,96581.84278577755,-80214.85049950478,269982.31070743
2021-08-05,110515.95895637768,-61992.44333272528,277338.81032174226
2021-08-06,103866.36984080734,-72124.74674749772,287417.1592386717
2021-08-07,89131.63029022749,-87162.93371008984,269415.84565549257
2021-08-08,94807.46973476824,-74427.89154121907,270865.55031933245
2021-08-09,93951.4991649466,-89354.70076906528,278692.0608724974
2021-08-10,100113.40713226103,-77603.94729677954,279744.2876946692
2021-08-11,99010.8252610578,-75534.76539011614,278829.33680955647
2021-08-12,113256.58812185343,-62210.99737757862,290419.58741607727
2021-08-13,106768.00431470465,-69060.00982823274,283609.49194378994
2021-08-14,92041.26214595181,-100641.00674867975,270652.43826956017
2021-08-15,97573.53775099726,-80320.72404115873,285809.4999946808
2021-08-16,96433.20636323192,-80716.77206112335,275083.5983259343
2021-08-17,102173.30714315287,-79039.0573415459,266472.24742230255
2021-08-18,100523.80482918823,-85366.67537610907,257596.9059470871
2021-08-19,114113.01757583875,-67590.44471274747,295276.8479519932
2021-08-20,106876.51472973096,-72837.37242206003,292887.567456465
2021-08-21,91331.08060828056,-89776.4120574384,267849.87784752087
2021-08-22,95996.32253860772,-100780.74887633702,270131.3668884365
2021-08-23,93958.79969695033,-79385.34383389828,262685.8858189969
2021-08-24,98801.51629703335,-68535.12000598946,280781.84142837033
2021-08-25,96278.97606472234,-78751.61100008484,265152.5901883305
2021-08-26,109043.54198326413,-56021.68349780671,300601.4237633539
2021-08-27,101057.76027756874,-88579.07107258853,273827.3478844733
2021-08-28,84855.6913950714,-90990.96920006328,260371.01836110774
2021-08-29,88976.04755227453,-83696.02675317004,272928.8311773866
2021-08-30,86521.8189300342,-91435.94771814067,262209.8852088306
2021-08-31,91089.34759264815,-82473.19598569724,252160.99858469286
2021-09-01,88443.03564637642,-90774.87730460928,263664.5303267485
2021-09-02,101241.44021450182,-74171.78580284615,271183.4948070382
2021-09-03,93445.40009987478,-81144.22169830694,289993.4571506064
2021-09-04,77591.34515680984,-105136.18417124661,261972.97094823723
2021-09-05,82212.38280948291,-93774.9970311858,276441.31311335426
2021-09-06,80402.05128426224,-102177.63789583642,251869.68140589283
2021-09-07,85743.59265524503,-86646.8439087377,250527.85487758345
2021-09-08,83984.94847706228,-92078.44224072923,266196.9508369908
2021-09-09,97765.2239660199,-76471.33305657601,282500.3100878442
2021-09-10,91023.25701160073,-94437.82590861394,266288.16201500274
2021-09-11,76271.43268395073,-108940.58854084586,248751.1160061794
2021-09-12,82026.39237957995,-107298.10584817122,268293.26660012087
2021-09-13,81346.18115980309,-92191.21831085422,253480.41738463056
2021-09-14,87787.33815568133,-94566.49167672604,255151.76220657426
2021-09-15,87071.45239608058,-86028.06915504522,249246.32717182447
2021-09-16,101812.24807699148,-80359.71694367155,279523.3766057613
2021-09-17,95924.7542538651,-71048.26611175544,279616.06683992315
2021-09-18,81899.68537961027,-95339.25210467706,257775.04691819713
2021-09-19,88225.60182826352,-82107.43026192648,258911.28267304203
2021-09-20,87953.71457781523,-72970.18462469526,262804.6106435865
2021-09-21,94640.84207391909,-79013.98082591673,289593.0584249962
2021-09-22,93987.29929164996,-68488.82991966329,271131.5323869323
2021-09-23,108602.24084898585,-79238.75843222465,283641.47122822114
2021-09-24,102400.27659515894,-81044.62728512667,275177.7453047681
2021-09-25,87875.88213183355,-94336.87750052715,266710.79642019357
2021-09-26,93525.49292389273,-84857.87767640807,253461.40960960486
2021-09-27,92412.14777598353,-85686.12511025462,269554.3955900994
2021-09-28,98095.51374067324,-81726.66515939237,278219.2537081755
2021-09-29,96307.47745653956,-80288.00314901378,264421.8728479013
2021-09-30,109679.03478033128,-57063.21205263755,283076.00715678686
2021-10-01,102149.10491093618,-81385.44548536182,291556.73349187645
2021-10-02,86238.40383531123,-90872.08273859299,269764.2667486446
2021-10-03,90470.95820538807,-84539.43575287865,253935.9641298451
2021-10-04,87938.13906217531,-86775.25436287458,258004.93982506753
2021-10-05,92228.0617736415,-94448.94215020935,267328.09336028417
2021-10-06,89100.55179889066,-104651.53948102953,265097.0580363784
2021-10-07,101213.42272445261,-76532.92910819018,270991.35887934244
2021-10-08,92530.70696967337,-91687.72399324404,271800.5277942555
2021-10-09,75596.10726394867,-96116.41911476063,253700.0318901923
2021-10-10,78953.66348545466,-99985.89756881693,264110.922661497
2021-10-11,75711.72330952488,-87539.51764630995,246914.1055188664
2021-10-12,79471.87462910554,-106644.41279805571,257679.47000659225
2021-10-13,76003.64602530525,-102053.69370891895,252283.08805565521
2021-10-14,87970.60765588682,-108649.83653874691,264374.5636430502
2021-10-15,79338.5165545558,-105679.48867446391,245546.75368931855
2021-10-16,62648.65604937728,-114982.87101010382,235168.9348714587
2021-10-17,66438.962032118,-105826.73326236937,239242.16406856198
2021-10-18,63807.82358965489,-110872.83713247631,239146.845083675
2021-10-19,68343.40876113495,-108288.40208872558,240249.44862348196
2021-10-20,65798.71563716851,-112665.80783796069,248560.53461198552
2021-10-21,78818.09206181281,-94110.13755911846,261859.29196810484
2021-10-22,71345.85745292262,-101915.3309641224,246716.83933285798
2021-10-23,55900.16465331145,-123171.7114257305,242208.7047365423
2021-10-24,60994.68171686052,-126660.41144053606,236433.3190505234
2021-10-25,59702.96759701693,-121220.19295848274,245409.35368482664
2021-10-26,65588.37856732613,-97917.48252154964,259282.4557289042
2021-10-27,64379.6916037516,-113911.09824253597,242364.21202690364
2021-10-28,78698.17428831036,-100939.46794806853,249359.39540064405
2021-10-29,72466.72166014573,-104807.2391024285,251390.37201128958
2021-10-30,58184.18576278514,-127162.03609609877,236099.7050185824
2021-10-31,64347.466841925736,-102672.7399294856,248936.62902020733
2021-11-01,64016.230686350034,-113511.87610033187,234252.92694284167
2021-11-02,70743.08115963844,-96868.94370283736,246205.73041836414
2021-11-03,70249.36825098075,-112990.14010287562,256512.5971536701
2021-11-04,85152.35731236328,-109471.85465748934,270370.1944113813
2021-11-05,79374.37811636977,-96548.03126683451,262443.5369010405
2021-11-06,65417.07982432746,-120024.8579938682,244963.92579369838
2021-11-07,71783.36328095505,-83814.86405582124,250855.36137258122
2021-11-08,71541.85963912847,-99323.61204707254,254017.22142853375
2021-11-09,78256.79081331343,-88480.42755749347,247648.46624202628
2021-11-10,77663.40031302503,-98203.43795243451,264517.1813089143
2021-11-11,92394.68991934748,-83198.3465068303,273557.31842213706
2021-11-12,86390.091962733,-101719.54696632043,262351.5687061908
2021-11-13,72169.21547620013,-111751.86236141775,245030.57364656153
2021-11-14,78253.25058039097,-102370.98849707928,258562.3107142753
2021-11-15,77728.9134947444,-86926.28706840528,257443.1452670286
2021-11-16,84177.78118128126,-100607.97638444387,255408.70142228302
2021-11-17,83351.2174764437,-85761.74122750462,257189.04782567496
2021-11-18,97896.63894906359,-76459.3720682448,265487.53278430045
2021-11-19,91765.76218302759,-96702.73336908387,272075.8373476854
2021-11-20,77487.98157269009,-111009.05682057365,244394.56182239542
2021-11-21,83591.47141926951,-98939.4079332533,260822.291632479
2021-11-22,83166.90253960501,-97354.10756152148,274000.60519726184
2021-11-23,89796.62840999824,-97732.9315370603,258161.93614114984
2021-11-24,89229.54676996254,-87562.73580236803,251439.26391461547
2021-11-25,104107.386945839,-91947.49368818798,276797.6801098804
2021-11-26,98373.06451740625,-82638.75087554891,272891.62979948043
2021-11-27,84544.25024163736,-90961.76438555737,271875.4067501641
2021-11-28,91134.74279807242,-76763.24042183622,270801.8856307141
2021-11-29,91218.52938943081,-80901.96638952446,271320.97982009756
2021-11-30,98359.38123687192,-83959.63965553296,283132.8927494711
2021-12-01,98286.18028425297,-85489.68885383596,266883.80328768824
2021-12-02,113619.7163669544,-51391.36698775252,292359.7598816571
2021-12-03,108281.58432077608,-70633.61522050768,297390.41699206515
2021-12-04,94768.31494519812,-82466.18076685356,279962.66502407443
2021-12-05,101573.3158321231,-84126.97063821123,269229.5180591488
2021-12-06,101751.49231314291,-87347.98593544104,276511.04085654276
2021-12-07,108849.38187369582,-73585.65108430666,279818.756396703
2021-12-08,108580.98507555583,-64709.7971875207,284116.92754094466
2021-12-09,123555.01969850794,-52474.37958368243,295043.9388530096
2021-12-10,117684.2160591691,-52893.37352171549,289906.6487189788
2021-12-11,103459.77720297499,-80516.78633248692,281292.6553134445
2021-12-12,109373.57130833919,-75230.60051794632,280863.17568238324
2021-12-13,108482.91963464522,-69752.46035863832,290778.90419085434
2021-12-14,114340.80836432028,-64049.85892416896,292042.2388967966
2021-12-15,112671.704429234,-63360.13440247453,296517.7516331663
2021-12-16,126098.70120336281,-50869.30756850922,307137.002159865
2021-12-17,118552.61334570241,-53917.12431243164,301457.21333036595
2021-12-18,102546.14794769588,-74176.5455538645,275606.17992815125
2021-12-19,106595.72484469872,-57169.78722921372,276155.6433345718
2021-12-20,103785.81689285474,-68575.29273405435,278449.840370837
2021-12-21,107698.64781350657,-75935.49911896979,282326.0703773318
2021-12-22,104089.43853145103,-74257.4905395891,274704.5362007035
2021-12-23,115612.94006705207,-59466.47227133803,296903.4250005236
2021-12-24,106231.88551769525,-70640.62304119258,283261.339734149
2021-12-25,88490.50230970206,-88801.22681458079,269246.349891022
2021-12-26,90935.67207159306,-79724.44132388844,273057.761051834
2021-12-27,86680.62355891088,-98399.08214171977,269530.0799276048
2021-12-28,89334.01066883758,-91702.97117746632,283585.17206546373
2021-12-29,84674.58039147574,-80906.33970591042,255174.0366900989
2021-12-30,95377.18184521899,-81861.26584421248,266959.46639207937
2021-12-31,85420.76089021577,-88848.43877641138,260851.974345631
2022-01-01,67361.49205797033,-121376.30449836637,233332.39819521128
2022-01-02,69753.64406197525,-107901.26976425857,238006.77468431505
2022-01-03,65713.07138367662,-113157.17338540033,237547.9929314202
2022-01-04,68846.18902568903,-107510.08896530991,236388.24531733617
2022-01-05,64924.63819623209,-115383.74590627062,239120.55164682562
2022-01-06,76611.39478666268,-96005.76253213994,264068.10218150564
2022-01-07,67868.96361948675,-106249.1467615602,243113.06790907445
2022-01-08,51232.806486473266,-138250.57218143172,232348.67090013606
2022-01-09,55232.594393742955,-136551.0125700924,243124.78713086492
2022-01-10,52956.16865792219,-127381.22682567668,234445.5522611193
2022-01-11,57979.05825308832,-128244.31278208888,228824.44776186178
2022-01-12,56039.749855506525,-129353.82184415378,235717.93437578797
2022-01-13,69766.4497441574,-115425.14071626157,250524.90130274836
2022-01-14,63085.96672526969,-119506.13915166778,238309.9604095748
2022-01-15,48497.84948266598,-142625.22291884074,224004.5721116535
2022-01-16,54496.353671245444,-133161.8435000441,234578.46566093602
2022-01-17,54135.10813675564,-124895.52032060512,222548.37107402363
2022-01-18,60957.31258773329,-126098.63698018865,229514.42483455234
2022-01-19,60671.64859936424,-121085.9290931585,237587.67265866973
2022-01-20,75879.62937584735,-96399.1674300366,240733.5859085528
2022-01-21,70485.00484181153,-106539.54354091422,238607.38787351467
2022-01-22,56968.344284199564,-116339.0642810336,242073.30371779675
2022-01-23,63809.36233911183,-114945.96854878702,250209.4651157047
2022-01-24,64051.85006129555,-97783.51115926763,238254.8212024114
2022-01-25,71234.03779635395,-101558.98303824247,242136.83053891748
2022-01-26,71064.56829919018,-114099.57018522442,241473.80511784495
2022-01-27,86149.80433490628,-85532.84766361194,267800.01378189167
2022-01-28,80403.08841501188,-106617.82060562186,252701.62318153682
2022-01-29,66319.08022443637,-124427.37030010506,247271.45976126543
2022-01-30,72395.74304622057,-113266.83986219009,243607.86796965083
2022-01-31,71698.84849452808,-101984.62846146336,257424.19057845385
2022-02-01,77791.83573908363,-115905.85751760963,258462.89805175015
2022-02-02,76411.21481584865,-102860.57491364313,253166.1862314514
2022-02-03,90193.25084801363,-89535.50094506728,271327.4897811551
2022-02-04,83082.5605818136,-85528.92454508018,264078.3116347269
2022-02-05,67605.76140156186,-109151.99142341437,241686.70898679542
2022-02-06,72292.75927819505,-97160.47619537651,238179.91577007424
2022-02-07,70240.56030496,-101900.41730819139,248150.15091583377
2022-02-08,75042.45721470422,-115769.19597971234,254606.67194640994
2022-02-09,72462.79520346933,-109526.98283021401,258394.12918442246
2022-02-10,85163.06781595234,-80000.56665449437,255768.72138228142
2022-02-11,77109.98711705949,-90944.87736571602,268227.04878511524
2022-02-12,60848.67973876229,-112413.05591645859,233346.00084744417
2022-02-13,64923.60503222778,-105782.86975707453,238280.89556312276
2022-02-14,62442.0878899685,-126570.1954379995,248624.72486581176
2022-02-15,67003.32350074801,-112113.75202996121,239636.12277941045
2022-02-16,64373.062060344586,-104954.13677545861,251145.03142157034
2022-02-17,77209.72563735823,-111417.48647557013,262778.084822342
2022-02-18,69472.6005783507,-113621.71405506053,247734.50837065742
2022-02-19,53695.253934053486,-125046.23931248994,225444.9564427472
2022-02-20,58406.76483620583,-121439.54824940316,233364.02654139712
2022-02-21,56695.65601133235,-111796.15277170094,226349.7406551541
2022-02-22,62139.37340613687,-119643.39188605314,224741.34487542885
2022-02-23,60479.510958435414,-119678.1367229268,239953.68374330815
2022-02-24,74348.52026879262,-106298.73921477316,257506.38632870396
2022-02-25,67678.53493918726,-118423.74403432306,244315.36123351177
2022-02-26,52975.443575058685,-121401.54200309927,237532.89413409
2022-02-27,58740.78735204073,-124564.70437740069,233471.82805757807
2022-02-28,58036.352105028134,-127173.53474387994,239254.57231060913
2022-03-01,64414.287824122366,-114937.28300096876,232003.27125784673
2022-03-02,63592.937984104545,-111904.01870945503,251406.95618581423
2022-03-03,78184.10466671965,-84894.35369015118,261132.54390884028
2022-03-04,72102.36656937869,-102990.36264731959,251041.00389459892
2022-03-05,57839.57263410304,-117827.86307926792,250747.14323203062
2022-03-06,63887.07760181314,-114944.19692004283,251044.60170344074
2022-03-07,63300.5817360062,-103543.20428520285,234380.2984952323
2022-03-08,69630.40194522512,-112475.97272630037,262288.7431443174
2022-03-09,68597.35326314034,-111383.5997277551,255276.92247916697
2022-03-10,82819.96544418023,-93529.2909787552,259212.16452164575
2022-03-11,76223.65286047688,-100875.64025022171,262552.7906311836
2022-03-12,61314.96379729697,-116691.78764802593,239047.2431298925
2022-03-13,66603.48100823519,-117898.53876667372,245831.8404093064
2022-03-14,65166.243399147235,-121919.25913536434,244484.7185935606
2022-03-15,70577.52559076421,-107132.4906501373,259374.89760368163
2022-03-16,68584.16551816366,-113247.18443348291,253129.9703673172
2022-03-17,81832.17744888469,-89698.44955141748,259680.31440436392
2022-03-18,74275.28236654084,-108639.30755338163,243208.82071265168
2022-03-19,58448.496402064025,-119734.08014860307,226259.22687251703
2022-03-20,62889.36424986117,-127387.285163069,243188.93971017795
2022-03-21,60701.722662779895,-130115.1670617352,230466.69936899762
2022-03-22,65484.845799554736,-104879.40434900722,240438.92355004512
2022-03-23,63008.17706572561,-120696.96696740616,247881.34964287767
2022-03-24,75937.39843873773,-104352.66227992659,242640.73881288088
2022-03-25,68242.48165057242,-120611.06004410524,245978.50946486508
2022-03-26,52470.87286826915,-127273.30032771792,228093.86608935893
2022-03-27,57168.407052550494,-126687.17812382303,234757.2055918127
2022-03-28,55442.84440207498,-138340.90767307262,232737.57977340042
2022-03-29,60892.88587899112,-115338.56152340898,235623.50913247166
2022-03-30,59282.87546555515,-131054.17891984341,230026.8436744741
2022-03-31,73268.94087360511,-108932.56178143244,249397.7175608322
2022-04-01,66807.21551595631,-113985.65953972074,238303.82773589282
2022-04-02,52427.28956327057,-132370.7686311854,241342.2484873053
2022-04-03,58653.480280582065,-113497.04878758926,211721.42775660026
2022-04-04,58568.80604200693,-122229.19207650801,241598.61318453288
2022-04-05,65744.51117101719,-114525.96904784266,247392.2527733247
2022-04-06,65915.33779559337,-113540.5386994327,255292.99724557265
2022-04-07,81706.28363710456,-90777.07315196242,263354.14714152645
2022-04-08,77041.47468955914,-111424.44572834291,247181.81936303625
2022-04-09,64418.286033246266,-103159.79739372937,233705.45160639533
2022-04-10,72329.28600557284,-97179.74069019155,247393.58018793372
2022-04-11,73826.87311100587,-102612.95689844126,250677.59802178724
2022-04-12,82453.43809889104,-109136.33861880854,253748.75258441403
2022-04-13,83917.23331897522,-86092.17018565742,252090.5675068238
2022-04-14,100819.67515089519,-63783.040319477324,281317.2539099606
2022-04-15,97064.69660287301,-76771.05151078291,277511.5019243911
2022-04-16,85133.27298650824,-88850.32394922971,257361.91462304085
2022-04-17,93505.68731548438,-80129.58833409799,262837.42402128864
2022-04-18,95226.39818459722,-91346.79695189206,268192.72255149577
2022-04-19,103834.338026547,-70203.56803635582,282496.76346251427
2022-04-20,105038.82151561356,-71743.83294839345,278006.67281783454
2022-04-21,121446.78980557279,-65288.36264007193,310376.49262702453
2022-04-22,116972.00981181688,-58117.80754494019,294610.70049159945
2022-04-23,104109.35571946777,-75909.18365791411,283838.42762099596
2022-04-24,111356.74569161398,-59986.32260293684,283549.55509163276
2022-04-25,111779.60474372901,-71253.97971073948,282830.5903638176
2022-04-26,118940.69158126548,-54946.60911807664,295414.47086413763
2022-04-27,118575.48050471493,-52897.985582500885,295718.23875553196
2022-04-28,133318.83657225236,-47023.7956878782,315464.1778306451
2022-04-29,127113.61659277238,-53366.518994017904,305800.0512396996
2022-04-30,112484.33703541999,-60091.87153612989,286595.33229817153
2022-05-01,117958.495940052,-59504.09654523828,298000.42504667444
2022-05-02,116630.43377930773,-54180.726010273225,296000.4360764349
2022-05-03,122090.58459228222,-52353.86178684965,291981.7883446869
2022-05-04,120100.32124196383,-62239.247547529274,301821.8414527103
2022-05-05,133318.14465972528,-46718.327319812306,310471.4918748961
2022-05-06,125707.85997929968,-40584.651440333684,296415.22137031244
2022-05-07,109811.88939644015,-77059.05420929955,284673.10022516886
2022-05-08,114172.31581576781,-66668.17715370418,284722.0596262267
2022-05-09,111894.54728433218,-72527.31780977895,282434.84487225965
2022-05-10,116576.45655333692,-62758.973579065074,303194.26908188104
2022-05-11,113983.20055863095,-73036.43489823987,293828.0030170333
2022-05-12,126773.4685371162,-49479.658265700666,315850.818770789
2022-05-13,118907.79850062176,-53458.774734911276,297962.4702666432
2022-05-14,102922.10678672163,-67269.8753394121,293165.4483861455
2022-05-15,107349.01783985716,-66656.17717480121,292690.5443302411
2022-05-16,105281.87571548829,-85323.07264700216,289321.5874174316
2022-05-17,110304.28176614747,-71323.45994546848,283651.6255077874
2022-05-18,108165.35230572711,-75284.59503845635,277944.0989517198
2022-05-19,121506.43314684427,-46059.62834625877,312190.65896222927
2022-05-20,114269.89838788698,-59464.03964709446,295447.96062222525
2022-05-21,98973.16561827916,-72222.86764291972,276001.4140283437
2022-05-22,104130.5022538131,-75606.69791679557,303498.67354342755
2022-05-23,102817.49248195234,-71460.472137928,278867.1564543831
2022-05-24,108600.99798627218,-72937.68155026861,281079.5247992485
2022-05-25,107214.7959656233,-64612.96610337559,281876.7362699711
2022-05-26,121286.62232142151,-51456.01695215304,293669.58902867755
2022-05-27,114747.23984780445,-59273.9768195915,289976.188956361
2022-05-28,100104.65771080079,-78864.52667276931,277450.76149054215
2022-05-29,105866.07284428553,-83773.6312485656,284753.2865252187
2022-05-30,105102.40054315887,-69243.47933464109,280550.6431639123
