ds,yhat,yhat_lower,yhat_upper
1970-01-01 00:00:00.000044498,91163.26571873872,-97163.35635062087,268387.5779032723
1970-01-01 00:00:00.000044499,91319.86652153509,-83570.2580132624,276310.22712395474
1970-01-01 00:00:00.000044500,91476.46732433143,-93142.74372369016,263883.6271012311
1970-01-01 00:00:00.000044501,91633.06812712777,-96002.80094015734,267492.179367019
1970-01-01 00:00:00.000044502,91789.6689299241,-92872.8892240007,268476.9148696203
1970-01-01 00:00:00.000044503,91946.26973272044,-100503.18662289953,262385.46924431785
1970-01-01 00:00:00.000044504,92102.8705355168,-95131.92195383226,264317.99267560756
1970-01-01 00:00:00.000044505,92259.47133831315,-83831.50724253572,270314.5317603057
1970-01-01 00:00:00.000044506,92416.07214110949,-93726.55592917852,261088.71934768924
1970-01-01 00:00:00.000044507,92572.67294390581,-79859.37801479238,276195.9490066283
1970-01-01 00:00:00.000044508,92729.27374670215,-86944.28671094622,285187.43889637984
1970-01-01 00:00:00.000044509,92885.87454949849,-87551.81322106603,271542.30011161783
1970-01-01 00:00:00.000044510,93042.47535229486,-80148.36412979127,287211.9992501664
1970-01-01 00:00:00.000044511,93199.0761550912,-98906.6427028214,273595.2036150952
1970-01-01 00:00:00.000044512,93355.67695788752,-77639.68619015392,266674.8658146545
1970-01-01 00:00:00.000044513,93512.27776068386,-77590.67982779001,273206.755326315
1970-01-01 00:00:00.000044514,93668.8785634802,-77363.7072778163,275464.02690714324
1970-01-01 00:00:00.000044515,93825.47936627657,-87413.83514421456,262044.86427975394
1970-01-01 00:00:00.000044516,93982.08016907291,-84177.92438952191,274314.87533485907
1970-01-01 00:00:00.000044517,94138.68097186925,-88900.5025303931,272586.4069926792
1970-01-01 00:00:00.000044518,94295.28177466558,-79791.04622406802,264720.7465233799
1970-01-01 00:00:00.000044519,94451.88257746192,-85633.92662076784,266858.79952175345
1970-01-01 00:00:00.000044520,94608.48338025826,-87676.27497064263,271539.74588892685
1970-01-01 00:00:00.000044521,94765.08418305463,-84132.75050226299,271408.95705575246
1970-01-01 00:00:00.000044522,94921.68498585097,-86166.68674089205,267026.75781602255
1970-01-01 00:00:00.000044523,95078.28578864729,-78729.69245029391,276621.11409215216
1970-01-01 00:00:00.000044524,95234.88659144363,-86772.89042397651,282775.04525323515
1970-01-01 00:00:00.000044525,95391.48739423997,-76733.10625372386,271967.79636574804
1970-01-01 00:00:00.000044526,95548.08819703634,-81038.1927032484,288024.99621714104
1970-01-01 00:00:00.000044527,95704.68899983268,-78789.6436266417,266677.2195072686
1970-01-01 00:00:00.000044528,95861.289802629,-86518.90595742437,264631.1331378751
1970-01-01 00:00:00.000044529,96017.89060542535,-83554.83561072568,289292.6959793164
1970-01-01 00:00:00.000044530,96174.49140822169,-93055.49914962891,274923.9440480824
1970-01-01 00:00:00.000044531,96331.09221101803,-84339.28990867193,270602.1529586473
1970-01-01 00:00:00.000044532,96487.6930138144,-96153.38712317846,275798.6426048664
1970-01-01 00:00:00.000044533,96644.29381661072,-87280.982734195,276054.3087880038
1970-01-01 00:00:00.000044534,96800.89461940706,-78760.91599690371,275993.34012399236
1970-01-01 00:00:00.000044535,96957.4954222034,-84220.27382348944,267262.49732544104
1970-01-01 00:00:00.000044536,97114.09622499974,-80153.12391456105,273253.37046904274
1970-01-01 00:00:00.000044537,97270.69702779611,-88367.17524918953,272268.33833128127
1970-01-01 00:00:00.000044538,97427.29783059243,-82264.95604609346,259458.35643641764
1970-01-01 00:00:00.000044539,97583.89863338877,-84828.67565642085,269874.0037934588
1970-01-01 00:00:00.000044540,97740.49943618511,-89274.93106834011,277554.0942137513
1970-01-01 00:00:00.000044541,97897.10023898145,-79774.56841406738,286724.2036709485
1970-01-01 00:00:00.000044542,98053.70104177782,-77665.03756233511,282420.57580563397
1970-01-01 00:00:00.000044543,98210.30184457415,-80484.57457181046,270144.2444920811
1970-01-01 00:00:00.000044544,98366.90264737049,-69530.93664840612,282316.1936071047
1970-01-01 00:00:00.000044545,98523.50345016683,-77470.64069747365,270935.2748538291
1970-01-01 00:00:00.000044546,98680.10425296317,-92311.4741793196,272644.43773815274
1970-01-01 00:00:00.000044547,98836.7050557595,-91481.13612984799,278832.5149449676
1970-01-01 00:00:00.000044548,98993.30585855586,-74401.2564543336,286754.95203062665
1970-01-01 00:00:00.000044549,99149.9066613522,-68583.69721153926,289921.1719500722
1970-01-01 00:00:00.000044550,99306.50746414854,-90165.66912925079,270303.53283087513
1970-01-01 00:00:00.000044551,99463.10826694488,-75437.07038173535,270579.8556921964
1970-01-01 00:00:00.000044552,99619.70906974122,-85822.88419514376,273193.1460263749
1970-01-01 00:00:00.000044553,99776.30987253759,-70504.164887209,277496.1774514674
1970-01-01 00:00:00.000044554,99932.91067533391,-103261.83436682889,268535.47055383096
1970-01-01 00:00:00.000044555,100089.51147813025,-87906.08737590097,265815.13541719434
1970-01-01 00:00:00.000044556,100246.1122809266,-68713.64396952944,287593.9205087658
1970-01-01 00:00:00.000044557,100402.71308372293,-75269.41615726573,286009.69997943466
1970-01-01 00:00:00.000044558,100559.31388651927,-82462.39167337831,269304.45874474413
1970-01-01 00:00:00.000044559,100715.91468931563,-84286.19707878643,279524.92555269256
1970-01-01 00:00:00.000044560,100872.51549211197,-76095.13920304648,275178.8996158949
1970-01-01 00:00:00.000044561,101029.11629490831,-94885.34852122146,267736.75087796885
1970-01-02 00:00:00.000044561,1.3530309361705016e+16,7762908166571735.0,1.9537034440698524e+16
1970-01-03 00:00:00.000044561,2.7060618723309e+16,8669183649002865.0,4.684732112371572e+16
1970-01-04 00:00:00.000044561,4.059092808491299e+16,4513482238729391.0,7.951492759793894e+16
1970-01-05 00:00:00.000044561,5.412123744651698e+16,-4663476598745856.0,1.1431820593993912e+17
1970-01-06 00:00:00.000044561,6.765154680812096e+16,-1.6706634841780606e+16,1.517066301630279e+17
1970-01-07 00:00:00.000044561,8.118185616972494e+16,-3.0543555006591896e+16,1.9346363567818586e+17
1970-01-08 00:00:00.000044561,9.471216553132893e+16,-4.77472601776572e+16,2.3836261682990003e+17
1970-01-09 00:00:00.000044561,1.0824247489293291e+17,-6.690512213693689e+16,2.8264847997018122e+17
1970-01-10 00:00:00.000044561,1.2177278425453691e+17,-8.987753079348581e+16,3.337908331704121e+17
1970-01-11 00:00:00.000044561,1.3530309361614088e+17,-1.1231346505925533e+17,3.893467459777797e+17
1970-01-12 00:00:00.000044561,1.4883340297774486e+17,-1.3821756965431957e+17,4.403911276259048e+17
1970-01-13 00:00:00.000044561,1.6236371233934886e+17,-1.6619880695251763e+17,4.939363603497093e+17
1970-01-14 00:00:00.000044561,1.7589402170095283e+17,-1.9086172143760176e+17,5.534339827762267e+17
1970-01-15 00:00:00.000044561,1.8942433106255683e+17,-2.2217283424300467e+17,6.064186952600152e+17
1970-01-16 00:00:00.000044561,2.029546404241608e+17,-2.5264010757481334e+17,6.620589843842209e+17
1970-01-17 00:00:00.000044561,2.164849497857648e+17,-2.8064741687787277e+17,7.294305200209069e+17
1970-01-18 00:00:00.000044561,2.3001525914736877e+17,-3.12728583471276e+17,7.95451165747545e+17
1970-01-19 00:00:00.000044561,2.4354556850897277e+17,-3.453337031692662e+17,8.54901363676903e+17
1970-01-20 00:00:00.000044561,2.5707587787057677e+17,-3.802007515912493e+17,9.175570656010028e+17
1970-01-21 00:00:00.000044561,2.7060618723218074e+17,-4.220474314230494e+17,9.896167713207258e+17
1970-01-22 00:00:00.000044561,2.8413649659378474e+17,-4.734985152764042e+17,1.0621139223179574e+18
1970-01-23 00:00:00.000044561,2.976668059553887e+17,-5.054321118080955e+17,1.1213084902628305e+18
1970-01-24 00:00:00.000044561,3.111971153169927e+17,-5.486632246807994e+17,1.1884323478804114e+18
1970-01-25 00:00:00.000044561,3.247274246785967e+17,-5.868956046376648e+17,1.258192621948511e+18
1970-01-26 00:00:00.000044561,3.3825773404020064e+17,-6.30203913406361e+17,1.3320349823406241e+18
1970-01-27 00:00:00.000044561,3.517880434018046e+17,-6.746816868710392e+17,1.4072743379271396e+18
